listing_url,listing_type,scraped_at,price,title,district,neighbourhood,address,PropertyType,GrossSquareMeters,HallSquareMeters,NumberOfRooms,BuildingAge,FloorLocation,NumberFloorsofBuilding,HeatingType,NumberOfBathrooms,KitchenType,Balcony,Elevator,Parking,ItemStatus,UsingStatus,SiteName,Subscription,CreditEligibility,EnergyRating,TitleStatus,FromWhom,Swap,extra_yeni_liste,extra_belirlediğim_fiyatın_altına_düşünce_bild,extra_e_posta_bildirimi,extra_i_lan_no,extra_i_lan_tarihi,extra_site_i_çerisinde,extra_muhammet_ö_,extra_i_lanın_yayınlandığı_fiyat,extra_i_ş,extra_cep,extra_sahibinden_com_android_veya_ios_mobil_uy,extra_fiyat_tarihçesi,extra______fiyatı_şu_anki_fiyatı,extra_7_24_müşteri_hizmetleri,extra_yardım_merkezi,description,extra_filiz_çetinkaya,extra_net_kullanım_alanı,extra_brüt_kullanım_alanı,extra_mutfak_tipi,extra_zeminler,extra_i_ç_detaylar,extra_yalıtım,extra_boyalı,extra_site_tipi,extra_güvenlik,extra_sosyal_alanlar,extra_diğer,extra_lokasyon,extra_yakın_çevre,extra_ulaşım,extra_merkezi_konum,extra_eğitim_kurumları,extra_sağlık_kurumları,extra_alışveriş___sosyal,extra_emrah_kahraman,extra_atakan_gönül,extra_gülnur_çakırcı,extra_selin_rende,extra_engin_ö_,extra_nuran_kalaç,extra_i_brahim_güzel,extra_ertuğrul_akmeşe,extra_nazmi_saz,extra_sedat_duman,extra_selim_ç_,extra_gökhan_g_,extra_faruk_güzel,extra_burhan_i_stanbul,extra_asiye_ç_,extra_zeki_saka,extra_okan_özgür,extra_bülent_erdoğdu,extra_muhammet_i_nan,extra_özge_keklik
https://www.sahibinden.com/ilan/emlak-konut-satilik-vefa-group-insaat-tan-ugur-mumcu-mah-satilik-3-plus1-daireler-1317301132/detay,satilik,2026-05-26T23:59:08.840605,7.450.000 TL,VEFA GROUP İNŞAAT'TAN UĞUR MUMCU MAH. SATILIK 3+1 DAİRELER,Yatay,Dikey,"Favori Aramalarım, Size Özel İlanlar, Karşılaştır, Favori Aramalarım'a Git, Vazgeç, Karşılaştır, Tüm ilanları, Favori Satıcılarıma ekle, Dolu, Boş, Yatay, Dikey",Satılık Daire,120,110,3+1,0 (Yapım Aşamasında),3,5,Yerden Isıtma,1,Kapalı,Var,Var,Yok,Hayır,Boş,Belirtilmemiş,Belirtilmemiş,Hayır,A,Kat İrtifaklı,Emlak Ofisinden,Evet,"Favorilerime Ekle Favorilerimden Çıkar Favori listeme kaydet Yeni liste oluştur Kaydet İlan Favori Listenize Eklendi Bu ilana ait bundan sonraki fiyat değişimlerini görüntüleyebilirsiniz. Nasıl görüntülerim? Fiyat bildirimlerini güncelle Fiyat bildirimleri Bildirim Türü Fiyat her düştüğünde bildir Belirlediğim fiyatın altına düşünce bildir Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz. Fiyat bildirimlerini sessize al Bildirim Kanalı E-posta bildirimi Mobil bildirimi En az bir bildirim kanalı seçmelisiniz. Bildirim ayarlarını güncellemek için Favoriler > Favori İlanlar menüsüne giderek listenizdeki ilgili ilanın sağ tarafındaki üç noktaya tıklayın, ""Fiyat bildirimlerini güncelle""yi seçin. Vazgeç Kaydet İlan, favorilerinize eklendi. "" "" listenize eklenen bu ilana ait değişimleri takip edebilirsiniz. Fiyat her düştüğünde veya belirleyeceğiniz fiyatın altına düştüğünde bildirim almayı tercih edebilirsiniz. Belirlediğim fiyatın altına düşünce bildir Her zaman bildir Fiyat bildirimleri Favoriye eklediğiniz ilandaki fiyat her düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat belirlediğiniz fiyatın altına düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat bildirimleri sessize alındı. İlan, favorilerinize kaydedilemedi. Favori ilanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git İlan, favorilerinize kaydedilemedi Favori İlanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git",Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz.,Günlük Bildirim Ayarları Mobil Bildirim,1317301132,26 Mayıs 2026,Hayır,Favori Satıcı Adı,Favoriye Eklendiğindeki Fiyat,0 (212) 619 98 87,0 (533) 916 89 73,"Bana Özel > Diğer > QR işlemleri > QR kod ile web'e giriş yap menüsüne gidin, ekrandaki QR kodu okutun.","{{}} Fiyatı Şu Anki
Fiyatı İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır. İlanın Yayınlandığı
Fiyat Favoriye Eklendiğindeki Fiyat Tüm Fiyat Değişimlerini Gör","İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır.",0 850 222 44 44,yardim.sahibinden.com,Cephe Batı Doğu Güney Kuzey İç Özellikler ADSL Ahşap Doğrama Akıllı Ev Alarm (Hırsız) Alarm (Yangın) Alaturka Tuvalet Alüminyum Doğrama Amerikan Kapı Ankastre Fırın Barbekü Beyaz Eşya Boyalı Bulaşık Makinesi Buzdolabı Çamaşır Kurutma Makinesi Çamaşır Makinesi Çamaşır Odası Çelik Kapı Duşakabin Duvar Kağıdı Ebeveyn Banyosu Fırın Fiber İnternet Giyinme Odası Gömme Dolap Görüntülü Diyafon Hilton Banyo Intercom Sistemi Isıcam Jakuzi Kapalı / Cam Balkon Kartonpiyer Kiler Klima Küvet Laminat Zemin Marley Mobilya Mutfak (Ankastre) Mutfak (Laminat) Mutfak Doğalgazı Panjur/Jaluzi Parke Zemin PVC Doğram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-yasam-vadisine-3dk-kisa-katli-2-plus1-satilik-daire-1316314651/detay,satilik,2026-05-26T23:59:27.934981,5.450.000 TL,BEYLİKDÜZÜ YAŞAM VADİSİNE 3DK KISA KATLI 2+1 SATILIK DAİRE,Yatay,Dikey,"Favori Aramalarım, Size Özel İlanlar, Karşılaştır, Favori Aramalarım'a Git, Vazgeç, Karşılaştır, Tüm ilanları, Favori Satıcılarıma ekle, Dolu, Boş, Yatay, Dikey",Satılık Daire,85,75,2+1,6-10 arası,1,5,Kombi (Doğalgaz),1,Açık (Amerikan),Var,Var,Açık & Kapalı Otopark,Hayır,Mülk Sahibi,Siena House,Belirtilmemiş,Evet,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Evet,"Favorilerime Ekle Favorilerimden Çıkar Favori listeme kaydet Yeni liste oluştur Kaydet İlan Favori Listenize Eklendi Bu ilana ait bundan sonraki fiyat değişimlerini görüntüleyebilirsiniz. Nasıl görüntülerim? Fiyat bildirimlerini güncelle Fiyat bildirimleri Bildirim Türü Fiyat her düştüğünde bildir Belirlediğim fiyatın altına düşünce bildir Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz. Fiyat bildirimlerini sessize al Bildirim Kanalı E-posta bildirimi Mobil bildirimi En az bir bildirim kanalı seçmelisiniz. Bildirim ayarlarını güncellemek için Favoriler > Favori İlanlar menüsüne giderek listenizdeki ilgili ilanın sağ tarafındaki üç noktaya tıklayın, ""Fiyat bildirimlerini güncelle""yi seçin. Vazgeç Kaydet İlan, favorilerinize eklendi. "" "" listenize eklenen bu ilana ait değişimleri takip edebilirsiniz. Fiyat her düştüğünde veya belirleyeceğiniz fiyatın altına düştüğünde bildirim almayı tercih edebilirsiniz. Belirlediğim fiyatın altına düşünce bildir Her zaman bildir Fiyat bildirimleri Favoriye eklediğiniz ilandaki fiyat her düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat belirlediğiniz fiyatın altına düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat bildirimleri sessize alındı. İlan, favorilerinize kaydedilemedi. Favori ilanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git İlan, favorilerinize kaydedilemedi Favori İlanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git",Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz.,Günlük Bildirim Ayarları Mobil Bildirim,1316314651,26 Mayıs 2026,Evet,,Favoriye Eklendiğindeki Fiyat,0 (212) 812 07 12,0 (533) 612 03 85,"Bana Özel > Diğer > QR işlemleri > QR kod ile web'e giriş yap menüsüne gidin, ekrandaki QR kodu okutun.","{{}} Fiyatı Şu Anki
Fiyatı İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır. İlanın Yayınlandığı
Fiyat Favoriye Eklendiğindeki Fiyat Tüm Fiyat Değişimlerini Gör","İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır.",0 850 222 44 44,yardim.sahibinden.com,Cephe Batı Doğu Güney Kuzey İç Özellikler ADSL Ahşap Doğrama Akıllı Ev Alarm (Hırsız) Alarm (Yangın) Alaturka Tuvalet Alüminyum Doğrama Amerikan Kapı Ankastre Fırın Barbekü Beyaz Eşya Boyalı Bulaşık Makinesi Buzdolabı Çamaşır Kurutma Makinesi Çamaşır Makinesi Çamaşır Odası Çelik Kapı Duşakabin Duvar Kağıdı Ebeveyn Banyosu Fırın Fiber İnternet Giyinme Odası Gömme Dolap Görüntülü Diyafon Hilton Banyo Intercom Sistemi Isıcam Jakuzi Kapalı / Cam Balkon Kartonpiyer Kiler Klima Küvet Laminat Zemin Marley Mobilya Mutfak (Ankastre) Mutfak (Laminat) Mutfak Doğalgazı Panjur/Jaluzi Parke Zemin PVC Doğram,Favori Satıcı Adı,75 m²,85 m²,Açık Mutfak (Amerikan Mutfak),Laminat ve Seramik Zemin,"Kartonpiyer, Duvar Kağıdı, Vestiyer, Çelik Kapı, Amerikan Kapı, Isıcam, PVC Doğrama",Isı ve Ses Yalıtımı,Evet,Kısa Katlı Butik Site,"Kamera Sistemi, Görüntülü Diyafon, Jeneratör, Hidrofor, Su Deposu","Çocuk Parkı, Kamelya, Spor Salonu",Apartman Görevlisi,"Beylikdüzü Adnan Kahveci Mahallesi, Siena House Sitesi",Yaşam Vadisi'ne ve Kapalı Pazar'a yürüme mesafesinde,"Otobüs Durağı, Dolmuş, Minibüs, Metro (yakın gelecekte)","Şehir Merkezine, Caddeye yakın","İlkokul, Ortaokul, Lise, Üniversite, Sağlık Ocağı","Hastane, Eczane","Market, Alışveriş Merkezi, Fuar, Eğlence Merkezi",,,,,,,,,,,,,,,,,,,,
"https://www.sahibinden.com/ilan/emlak-konut-satilik-mavera-comfort-bos-satilik-4,5-plus1-daire-202m2-buyuk-tip-1305015723/detay",satilik,2026-05-26T23:59:47.062692,18.000.000 TL,"MAVERA COMFORT | BOŞ Satılık 4,5+1 Daire 202M2 Büyük Tip",Yatay,Dikey,"Favori Aramalarım, Size Özel İlanlar, Karşılaştır, Favori Aramalarım'a Git, Vazgeç, Karşılaştır, Tüm ilanları, Favori Satıcılarıma ekle, Dolu, Boş, Yatay, Dikey",Satılık Daire,202,150,4.5+1,2,2,8,Merkezi (Pay Ölçer),2,Kapalı,Var,Var,Açık & Kapalı Otopark,Hayır,Mülk Sahibi,Mavera Comfort,Belirtilmemiş,Evet,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"Favorilerime Ekle Favorilerimden Çıkar Favori listeme kaydet Yeni liste oluştur Kaydet İlan Favori Listenize Eklendi Bu ilana ait bundan sonraki fiyat değişimlerini görüntüleyebilirsiniz. Nasıl görüntülerim? Fiyat bildirimlerini güncelle Fiyat bildirimleri Bildirim Türü Fiyat her düştüğünde bildir Belirlediğim fiyatın altına düşünce bildir Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz. Fiyat bildirimlerini sessize al Bildirim Kanalı E-posta bildirimi Mobil bildirimi En az bir bildirim kanalı seçmelisiniz. Bildirim ayarlarını güncellemek için Favoriler > Favori İlanlar menüsüne giderek listenizdeki ilgili ilanın sağ tarafındaki üç noktaya tıklayın, ""Fiyat bildirimlerini güncelle""yi seçin. Vazgeç Kaydet İlan, favorilerinize eklendi. "" "" listenize eklenen bu ilana ait değişimleri takip edebilirsiniz. Fiyat her düştüğünde veya belirleyeceğiniz fiyatın altına düştüğünde bildirim almayı tercih edebilirsiniz. Belirlediğim fiyatın altına düşünce bildir Her zaman bildir Fiyat bildirimleri Favoriye eklediğiniz ilandaki fiyat her düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat belirlediğiniz fiyatın altına düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat bildirimleri sessize alındı. İlan, favorilerinize kaydedilemedi. Favori ilanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git İlan, favorilerinize kaydedilemedi Favori İlanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git",Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz.,Günlük Bildirim Ayarları Mobil Bildirim,1305015723,26 Mayıs 2026,Evet,,Favoriye Eklendiğindeki Fiyat,,0 (501) 355 20 89,"Bana Özel > Diğer > QR işlemleri > QR kod ile web'e giriş yap menüsüne gidin, ekrandaki QR kodu okutun.","{{}} Fiyatı Şu Anki
Fiyatı İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır. İlanın Yayınlandığı
Fiyat Favoriye Eklendiğindeki Fiyat Tüm Fiyat Değişimlerini Gör","İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır.",0 850 222 44 44,yardim.sahibinden.com,Cephe Batı Doğu Güney Kuzey İç Özellikler ADSL Ahşap Doğrama Akıllı Ev Alarm (Hırsız) Alarm (Yangın) Alaturka Tuvalet Alüminyum Doğrama Amerikan Kapı Ankastre Fırın Barbekü Beyaz Eşya Boyalı Bulaşık Makinesi Buzdolabı Çamaşır Kurutma Makinesi Çamaşır Makinesi Çamaşır Odası Çelik Kapı Duşakabin Duvar Kağıdı Ebeveyn Banyosu Fırın Fiber İnternet Giyinme Odası Gömme Dolap Görüntülü Diyafon Hilton Banyo Intercom Sistemi Isıcam Jakuzi Kapalı / Cam Balkon Kartonpiyer Kiler Klima Küvet Laminat Zemin Marley Mobilya Mutfak (Ankastre) Mutfak (Laminat) Mutfak Doğalgazı Panjur/Jaluzi Parke Zemin PVC Doğram,,,,,,,,,,,,,,,,,,,,Favori Satıcı Adı,,,,,,,,,,,,,,,,,,,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-adnan-kahvecide-3-plus1-150-m2-luks-daire-1316285063/detay,satilik,2026-05-27T00:00:05.875725,12.500.000 TL,BEYLİKDÜZÜ ADNAN KAHVECİDE 3+1 150 M2 LÜKS DAİRE,Yatay,Dikey,"Favori Aramalarım, Size Özel İlanlar, Karşılaştır, Favori Aramalarım'a Git, Vazgeç, Karşılaştır, Tüm ilanları, Favori Satıcılarıma ekle, Dolu, Boş, Yatay, Dikey",Satılık Daire,175,150,3+1,6-10 arası,5,6,Merkezi (Pay Ölçer),2,Kapalı,Var,Var,Kapalı Otopark,Hayır,Mülk Sahibi,Prestij 2,4.000,Evet,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"Favorilerime Ekle Favorilerimden Çıkar Favori listeme kaydet Yeni liste oluştur Kaydet İlan Favori Listenize Eklendi Bu ilana ait bundan sonraki fiyat değişimlerini görüntüleyebilirsiniz. Nasıl görüntülerim? Fiyat bildirimlerini güncelle Fiyat bildirimleri Bildirim Türü Fiyat her düştüğünde bildir Belirlediğim fiyatın altına düşünce bildir Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz. Fiyat bildirimlerini sessize al Bildirim Kanalı E-posta bildirimi Mobil bildirimi En az bir bildirim kanalı seçmelisiniz. Bildirim ayarlarını güncellemek için Favoriler > Favori İlanlar menüsüne giderek listenizdeki ilgili ilanın sağ tarafındaki üç noktaya tıklayın, ""Fiyat bildirimlerini güncelle""yi seçin. Vazgeç Kaydet İlan, favorilerinize eklendi. "" "" listenize eklenen bu ilana ait değişimleri takip edebilirsiniz. Fiyat her düştüğünde veya belirleyeceğiniz fiyatın altına düştüğünde bildirim almayı tercih edebilirsiniz. Belirlediğim fiyatın altına düşünce bildir Her zaman bildir Fiyat bildirimleri Favoriye eklediğiniz ilandaki fiyat her düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat belirlediğiniz fiyatın altına düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat bildirimleri sessize alındı. İlan, favorilerinize kaydedilemedi. Favori ilanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git İlan, favorilerinize kaydedilemedi Favori İlanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git",Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz.,Günlük Bildirim Ayarları Mobil Bildirim,1316285063,26 Mayıs 2026,Evet,,Favoriye Eklendiğindeki Fiyat,,0 (536) 962 97 38,"Bana Özel > Diğer > QR işlemleri > QR kod ile web'e giriş yap menüsüne gidin, ekrandaki QR kodu okutun.","{{}} Fiyatı Şu Anki
Fiyatı İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır. İlanın Yayınlandığı
Fiyat Favoriye Eklendiğindeki Fiyat Tüm Fiyat Değişimlerini Gör","İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır.",0 850 222 44 44,yardim.sahibinden.com,Cephe Batı Doğu Güney Kuzey İç Özellikler ADSL Ahşap Doğrama Akıllı Ev Alarm (Hırsız) Alarm (Yangın) Alaturka Tuvalet Alüminyum Doğrama Amerikan Kapı Ankastre Fırın Barbekü Beyaz Eşya Boyalı Bulaşık Makinesi Buzdolabı Çamaşır Kurutma Makinesi Çamaşır Makinesi Çamaşır Odası Çelik Kapı Duşakabin Duvar Kağıdı Ebeveyn Banyosu Fırın Fiber İnternet Giyinme Odası Gömme Dolap Görüntülü Diyafon Hilton Banyo Intercom Sistemi Isıcam Jakuzi Kapalı / Cam Balkon Kartonpiyer Kiler Klima Küvet Laminat Zemin Marley Mobilya Mutfak (Ankastre) Mutfak (Laminat) Mutfak Doğalgazı Panjur/Jaluzi Parke Zemin PVC Doğram,,,,,,,,,,,,,,,,,,,,,Favori Satıcı Adı,,,,,,,,,,,,,,,,,,
"https://www.sahibinden.com/ilan/emlak-konut-satilik-satis-ofisinden-bankasiz,kefilsiz-vade-ile-yeni-evinize-tasinin-1304939327/detay",satilik,2026-05-27T00:00:25.386541,24.990.000 TL,"Satış Ofisinden Bankasız,Kefilsiz Vade ile Yeni evinize taşının",Yatay,Dikey,"Favori Aramalarım, Size Özel İlanlar, Karşılaştır, Favori Aramalarım'a Git, Vazgeç, Karşılaştır, Tüm ilanları, Favori Satıcılarıma ekle, Dolu, Boş, Yatay, Dikey",Satılık Daire,157,116,3+1,0 (Oturuma Hazır),1,18,Yerden Isıtma,2,Kapalı,Var,Var,Kapalı Otopark,Hayır,Boş,Narlı Bahçe Evleri,Belirtilmemiş,Evet,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"Favorilerime Ekle Favorilerimden Çıkar Favori listeme kaydet Yeni liste oluştur Kaydet İlan Favori Listenize Eklendi Bu ilana ait bundan sonraki fiyat değişimlerini görüntüleyebilirsiniz. Nasıl görüntülerim? Fiyat bildirimlerini güncelle Fiyat bildirimleri Bildirim Türü Fiyat her düştüğünde bildir Belirlediğim fiyatın altına düşünce bildir Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz. Fiyat bildirimlerini sessize al Bildirim Kanalı E-posta bildirimi Mobil bildirimi En az bir bildirim kanalı seçmelisiniz. Bildirim ayarlarını güncellemek için Favoriler > Favori İlanlar menüsüne giderek listenizdeki ilgili ilanın sağ tarafındaki üç noktaya tıklayın, ""Fiyat bildirimlerini güncelle""yi seçin. Vazgeç Kaydet İlan, favorilerinize eklendi. "" "" listenize eklenen bu ilana ait değişimleri takip edebilirsiniz. Fiyat her düştüğünde veya belirleyeceğiniz fiyatın altına düştüğünde bildirim almayı tercih edebilirsiniz. Belirlediğim fiyatın altına düşünce bildir Her zaman bildir Fiyat bildirimleri Favoriye eklediğiniz ilandaki fiyat her düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat belirlediğiniz fiyatın altına düştüğünde sizi bilgilendireceğiz. Favoriye eklediğiniz ilandaki fiyat bildirimleri sessize alındı. İlan, favorilerinize kaydedilemedi. Favori ilanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git İlan, favorilerinize kaydedilemedi Favori İlanlara toplamda 250 ilan kaydedilebilir, daha fazla ilan kaydedemezsiniz. Bana Özel > Favori İlanlar sayfasından favori ilanlarınızı düzenleyebilirsiniz. Vazgeç Favori İlanlara Git",Mevcut fiyat (TL) Belirlediğim fiyat (TL) Belirlediğiniz fiyatı girin. Mevcut fiyattan daha düşük bir değer girmelisiniz.,Günlük Bildirim Ayarları Mobil Bildirim,1304939327,26 Mayıs 2026,Evet,,Favoriye Eklendiğindeki Fiyat,0 (216) 527 19 00,0 (531) 947 64 90,"Bana Özel > Diğer > QR işlemleri > QR kod ile web'e giriş yap menüsüne gidin, ekrandaki QR kodu okutun.","{{}} Fiyatı Şu Anki
Fiyatı İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır. İlanın Yayınlandığı
Fiyat Favoriye Eklendiğindeki Fiyat Tüm Fiyat Değişimlerini Gör","İlanlardaki fiyatlar ilanı giren kullanıcı tarafından belirlenmekte olup, sahibinden.com'un fiyatlara herhangi bir müdahalesi bulunmamaktadır.",0 850 222 44 44,yardim.sahibinden.com,Cephe Batı Doğu Güney Kuzey İç Özellikler ADSL Ahşap Doğrama Akıllı Ev Alarm (Hırsız) Alarm (Yangın) Alaturka Tuvalet Alüminyum Doğrama Amerikan Kapı Ankastre Fırın Barbekü Beyaz Eşya Boyalı Bulaşık Makinesi Buzdolabı Çamaşır Kurutma Makinesi Çamaşır Makinesi Çamaşır Odası Çelik Kapı Duşakabin Duvar Kağıdı Ebeveyn Banyosu Fırın Fiber İnternet Giyinme Odası Gömme Dolap Görüntülü Diyafon Hilton Banyo Intercom Sistemi Isıcam Jakuzi Kapalı / Cam Balkon Kartonpiyer Kiler Klima Küvet Laminat Zemin Marley Mobilya Mutfak (Ankastre) Mutfak (Laminat) Mutfak Doğalgazı Panjur/Jaluzi Parke Zemin PVC Doğram,,,,,,,,,,,,,,,,,,,,,,Favori Satıcı Adı,,,,,,,,,,,,,,,,,
